Iteracao,Prob_Manter,Prob_Trocar
44915,0.335923,0.664077
44916,0.335916,0.664084
44917,0.335908,0.664092
44918,0.335901,0.664099
44919,0.335893,0.664107
44920,0.335886,0.664114
44921,0.335879,0.664121
44922,0.335893,0.664107
44923,0.335886,0.664114
44924,0.335901,0.664099
44925,0.335893,0.664107
44926,0.335908,0.664092
44927,0.335900,0.664100
44928,0.335915,0.664085
44929,0.335930,0.664070
44930,0.335945,0.664055
44931,0.335960,0.664040
44932,0.335952,0.664048
44933,0.335945,0.664055
44934,0.335959,0.664041
44935,0.335952,0.664048
44936,0.335944,0.664056
44937,0.335937,0.664063
44938,0.335952,0.664048
44939,0.335967,0.664033
44940,0.335959,0.664041
44941,0.335974,0.664026
44942,0.335966,0.664034
44943,0.335959,0.664041
44944,0.335951,0.664049
44945,0.335944,0.664056
44946,0.335959,0.664041
44947,0.335951,0.664049
44948,0.335966,0.664034
44949,0.335959,0.664041
44950,0.335973,0.664027
44951,0.335966,0.664034
44952,0.335958,0.664042
44953,0.335951,0.664049
44954,0.335943,0.664057
44955,0.335936,0.664064
44956,0.335928,0.664072
44957,0.335943,0.664057
44958,0.335936,0.664064
44959,0.335951,0.664049
44960,0.335943,0.664057
44961,0.335958,0.664042
44962,0.335950,0.664050
44963,0.335965,0.664035
44964,0.335958,0.664042
44965,0.335972,0.664028
44966,0.335987,0.664013
44967,0.335980,0.664020
44968,0.335972,0.664028
44969,0.335965,0.664035
44970,0.335957,0.664043
44971,0.335950,0.664050
44972,0.335965,0.664035
44973,0.335979,0.664021
44974,0.335994,0.664006
44975,0.335987,0.664013
44976,0.335979,0.664021
44977,0.335972,0.664028
44978,0.335964,0.664036
44979,0.335957,0.664043
44980,0.335949,0.664051
44981,0.335964,0.664036
44982,0.335979,0.664021
44983,0.335994,0.664006
44984,0.336008,0.663992
44985,0.336023,0.663977
44986,0.336038,0.663962
44987,0.336030,0.663970
44988,0.336023,0.663977
44989,0.336015,0.663985
44990,0.336008,0.663992
44991,0.336023,0.663977
44992,0.336015,0.663985
44993,0.336030,0.663970
44994,0.336045,0.663955
44995,0.336037,0.663963
44996,0.336030,0.663970
44997,0.336022,0.663978
44998,0.336015,0.663985
44999,0.336007,0.663993
45000,0.336000,0.664000
45001,0.335993,0.664007
45002,0.335985,0.664015
45003,0.336000,0.664000
45004,0.335992,0.664008
45005,0.336007,0.663993
45006,0.336000,0.664000
45007,0.336014,0.663986
45008,0.336029,0.663971
45009,0.336022,0.663978
45010,0.336014,0.663986
45011,0.336007,0.663993
45012,0.335999,0.664001
45013,0.335992,0.664008
45014,0.335984,0.664016
45015,0.335977,0.664023
45016,0.335969,0.664031
45017,0.335962,0.664038
45018,0.335955,0.664045
45019,0.335947,0.664053
45020,0.335962,0.664038
45021,0.335977,0.664023
45022,0.335991,0.664009
45023,0.336006,0.663994
45024,0.336021,0.663979
45025,0.336036,0.663964
45026,0.336028,0.663972
45027,0.336043,0.663957
45028,0.336035,0.663965
45029,0.336028,0.663972
45030,0.336043,0.663957
45031,0.336057,0.663943
45032,0.336072,0.663928
45033,0.336065,0.663935
45034,0.336079,0.663921
45035,0.336072,0.663928
45036,0.336064,0.663936
45037,0.336057,0.663943
45038,0.336050,0.663950
45039,0.336042,0.663958
45040,0.336035,0.663965
45041,0.336027,0.663973
45042,0.336020,0.663980
45043,0.336012,0.663988
45044,0.336005,0.663995
45045,0.335997,0.664003
45046,0.335990,0.664010
45047,0.336005,0.663995
45048,0.335997,0.664003
45049,0.336012,0.663988
45050,0.336004,0.663996
45051,0.335997,0.664003
45052,0.335990,0.664010
45053,0.335982,0.664018
45054,0.335997,0.664003
45055,0.335989,0.664011
45056,0.336004,0.663996
45057,0.336019,0.663981
45058,0.336011,0.663989
45059,0.336026,0.663974
45060,0.336019,0.663981
45061,0.336033,0.663967
45062,0.336026,0.663974
45063,0.336018,0.663982
45064,0.336011,0.663989
45065,0.336026,0.663974
45066,0.336040,0.663960
45067,0.336055,0.663945
45068,0.336048,0.663952
45069,0.336040,0.663960
45070,0.336033,0.663967
45071,0.336025,0.663975
45072,0.336018,0.663982
45073,0.336033,0.663967
45074,0.336025,0.663975
45075,0.336040,0.663960
45076,0.336032,0.663968
45077,0.336025,0.663975
45078,0.336040,0.663960
45079,0.336032,0.663968
45080,0.336025,0.663975
45081,0.336017,0.663983
45082,0.336010,0.663990
45083,0.336025,0.663975
45084,0.336039,0.663961
45085,0.336054,0.663946
45086,0.336047,0.663953
45087,0.336061,0.663939
45088,0.336076,0.663924
45089,0.336091,0.663909
45090,0.336083,0.663917
45091,0.336076,0.663924
45092,0.336068,0.663932
45093,0.336061,0.663939
45094,0.336054,0.663946
45095,0.336068,0.663932
45096,0.336083,0.663917
45097,0.336076,0.663924
45098,0.336068,0.663932
45099,0.336061,0.663939
45100,0.336075,0.663925
45101,0.336068,0.663932
45102,0.336060,0.663940
45103,0.336075,0.663925
45104,0.336090,0.663910
45105,0.336082,0.663918
45106,0.336097,0.663903
45107,0.336090,0.663910
45108,0.336082,0.663918
45109,0.336075,0.663925
45110,0.336090,0.663910
45111,0.336082,0.663918
45112,0.336075,0.663925
45113,0.336067,0.663933
45114,0.336082,0.663918
45115,0.336074,0.663926
45116,0.336067,0.663933
45117,0.336060,0.663940
45118,0.336052,0.663948
45119,0.336045,0.663955
45120,0.336037,0.663963
45121,0.336052,0.663948
45122,0.336045,0.663955
45123,0.336037,0.663963
45124,0.336030,0.663970
45125,0.336022,0.663978
45126,0.336037,0.663963
45127,0.336029,0.663971
45128,0.336022,0.663978
45129,0.336015,0.663985
45130,0.336007,0.663993
45131,0.336000,0.664000
45132,0.335992,0.664008
45133,0.336007,0.663993
45134,0.336022,0.663978
45135,0.336014,0.663986
45136,0.336007,0.663993
45137,0.336021,0.663979
45138,0.336036,0.663964
45139,0.336029,0.663971
45140,0.336021,0.663979
45141,0.336014,0.663986
45142,0.336029,0.663971
45143,0.336021,0.663979
45144,0.336014,0.663986
45145,0.336028,0.663972
45146,0.336021,0.663979
45147,0.336013,0.663987
45148,0.336006,0.663994
45149,0.336021,0.663979
45150,0.336013,0.663987
45151,0.336028,0.663972
45152,0.336021,0.663979
45153,0.336013,0.663987
45154,0.336006,0.663994
45155,0.335998,0.664002
45156,0.335991,0.664009
45157,0.335983,0.664017
45158,0.335976,0.664024
45159,0.335968,0.664032
45160,0.335961,0.664039
45161,0.335954,0.664046
45162,0.335968,0.664032
45163,0.335961,0.664039
45164,0.335953,0.664047
45165,0.335968,0.664032
45166,0.335983,0.664017
45167,0.335975,0.664025
45168,0.335990,0.664010
45169,0.335983,0.664017
45170,0.335975,0.664025
45171,0.335968,0.664032
45172,0.335960,0.664040
45173,0.335953,0.664047
45174,0.335968,0.664032
45175,0.335960,0.664040
45176,0.335953,0.664047
45177,0.335967,0.664033
45178,0.335960,0.664040
45179,0.335953,0.664047
45180,0.335945,0.664055
45181,0.335960,0.664040
45182,0.335952,0.664048
45183,0.335945,0.664055
45184,0.335960,0.664040
45185,0.335952,0.664048
45186,0.335945,0.664055
45187,0.335959,0.664041
45188,0.335952,0.664048
45189,0.335967,0.664033
45190,0.335959,0.664041
45191,0.335952,0.664048
45192,0.335944,0.664056
45193,0.335937,0.664063
45194,0.335930,0.664070
45195,0.335944,0.664056
45196,0.335959,0.664041
45197,0.335974,0.664026
45198,0.335966,0.664034
45199,0.335959,0.664041
45200,0.335951,0.664049
45201,0.335966,0.664034
45202,0.335959,0.664041
45203,0.335973,0.664027
45204,0.335966,0.664034
45205,0.335958,0.664042
45206,0.335951,0.664049
45207,0.335944,0.664056
45208,0.335936,0.664064
45209,0.335929,0.664071
45210,0.335921,0.664079
45211,0.335936,0.664064
45212,0.335929,0.664071
45213,0.335921,0.664079
45214,0.335914,0.664086
45215,0.335906,0.664094
45216,0.335899,0.664101
45217,0.335913,0.664087
45218,0.335906,0.664094
45219,0.335899,0.664101
45220,0.335891,0.664109
45221,0.335884,0.664116
45222,0.335876,0.664124
45223,0.335869,0.664131
45224,0.335861,0.664139
45225,0.335854,0.664146
45226,0.335869,0.664131
45227,0.335883,0.664117
45228,0.335876,0.664124
45229,0.335869,0.664131
45230,0.335861,0.664139
45231,0.335876,0.664124
45232,0.335868,0.664132
45233,0.335861,0.664139
45234,0.335876,0.664124
45235,0.335868,0.664132
45236,0.335861,0.664139
45237,0.335853,0.664147
45238,0.335868,0.664132
45239,0.335861,0.664139
45240,0.335853,0.664147
45241,0.335846,0.664154
45242,0.335838,0.664162
45243,0.335831,0.664169
45244,0.335846,0.664154
45245,0.335838,0.664162
45246,0.335831,0.664169
45247,0.335845,0.664155
45248,0.335860,0.664140
45249,0.335853,0.664147
45250,0.335867,0.664133
45251,0.335882,0.664118
45252,0.335897,0.664103
45253,0.335889,0.664111
45254,0.335882,0.664118
45255,0.335874,0.664126
45256,0.335889,0.664111
45257,0.335882,0.664118
45258,0.335874,0.664126
45259,0.335867,0.664133
45260,0.335859,0.664141
45261,0.335874,0.664126
45262,0.335889,0.664111
45263,0.335881,0.664119
45264,0.335896,0.664104
45265,0.335911,0.664089
45266,0.335925,0.664075
45267,0.335918,0.664082
45268,0.335933,0.664067
45269,0.335947,0.664053
45270,0.335940,0.664060
45271,0.335955,0.664045
45272,0.335947,0.664053
45273,0.335940,0.664060
45274,0.335932,0.664068
45275,0.335925,0.664075
45276,0.335917,0.664083
45277,0.335910,0.664090
45278,0.335925,0.664075
45279,0.335939,0.664061
45280,0.335932,0.664068
45281,0.335925,0.664075
45282,0.335917,0.664083
45283,0.335932,0.664068
45284,0.335924,0.664076
45285,0.335917,0.664083
45286,0.335910,0.664090
45287,0.335902,0.664098
45288,0.335917,0.664083
45289,0.335931,0.664069
45290,0.335946,0.664054
45291,0.335939,0.664061
45292,0.335931,0.664069
45293,0.335924,0.664076
45294,0.335916,0.664084
45295,0.335909,0.664091
45296,0.335902,0.664098
45297,0.335894,0.664106
45298,0.335887,0.664113
45299,0.335879,0.664121
45300,0.335872,0.664128
45301,0.335865,0.664135
45302,0.335857,0.664143
45303,0.335850,0.664150
45304,0.335864,0.664136
45305,0.335879,0.664121
45306,0.335872,0.664128
45307,0.335886,0.664114
45308,0.335879,0.664121
45309,0.335871,0.664129
45310,0.335864,0.664136
45311,0.335857,0.664143
45312,0.335871,0.664129
45313,0.335886,0.664114
45314,0.335879,0.664121
45315,0.335871,0.664129
45316,0.335886,0.664114
45317,0.335878,0.664122
45318,0.335871,0.664129
45319,0.335886,0.664114
45320,0.335878,0.664122
45321,0.335893,0.664107
45322,0.335885,0.664115
45323,0.335900,0.664100
45324,0.335893,0.664107
45325,0.335885,0.664115
45326,0.335900,0.664100
45327,0.335915,0.664085
45328,0.335907,0.664093
45329,0.335900,0.664100
45330,0.335892,0.664108
45331,0.335885,0.664115
45332,0.335878,0.664122
45333,0.335870,0.664130
45334,0.335863,0.664137
45335,0.335855,0.664145
45336,0.335848,0.664152
45337,0.335840,0.664160
45338,0.335855,0.664145
45339,0.335848,0.664152
45340,0.335840,0.664160
45341,0.335833,0.664167
45342,0.335826,0.664174
45343,0.335840,0.664160
45344,0.335855,0.664145
45345,0.335847,0.664153
45346,0.335840,0.664160
45347,0.335855,0.664145
45348,0.335847,0.664153
45349,0.335862,0.664138
45350,0.335877,0.664123
45351,0.335891,0.664109
45352,0.335906,0.664094
45353,0.335898,0.664102
45354,0.335891,0.664109
45355,0.335906,0.664094
45356,0.335898,0.664102
45357,0.335891,0.664109
45358,0.335883,0.664117
45359,0.335898,0.664102
45360,0.335913,0.664087
45361,0.335905,0.664095
45362,0.335898,0.664102
45363,0.335913,0.664087
45364,0.335905,0.664095
45365,0.335898,0.664102
45366,0.335890,0.664110
45367,0.335883,0.664117
45368,0.335876,0.664124
45369,0.335890,0.664110
45370,0.335883,0.664117
45371,0.335897,0.664103
45372,0.335890,0.664110
45373,0.335905,0.664095
45374,0.335897,0.664103
45375,0.335890,0.664110
45376,0.335882,0.664118
45377,0.335897,0.664103
45378,0.335890,0.664110
45379,0.335882,0.664118
45380,0.335875,0.664125
45381,0.335867,0.664133
45382,0.335860,0.664140
45383,0.335853,0.664147
45384,0.335845,0.664155
45385,0.335860,0.664140
45386,0.335874,0.664126
45387,0.335889,0.664111
45388,0.335904,0.664096
45389,0.335896,0.664104
45390,0.335889,0.664111
45391,0.335882,0.664118
45392,0.335896,0.664104
45393,0.335889,0.664111
45394,0.335881,0.664119
45395,0.335874,0.664126
45396,0.335867,0.664133
45397,0.335859,0.664141
45398,0.335874,0.664126
45399,0.335888,0.664112
45400,0.335881,0.664119
45401,0.335896,0.664104
45402,0.335888,0.664112
45403,0.335881,0.664119
45404,0.335873,0.664127
45405,0.335866,0.664134
45406,0.335859,0.664141
45407,0.335851,0.664149
45408,0.335866,0.664134
45409,0.335881,0.664119
45410,0.335895,0.664105
45411,0.335888,0.664112
45412,0.335902,0.664098
45413,0.335895,0.664105
45414,0.335888,0.664112
45415,0.335902,0.664098
45416,0.335895,0.664105
45417,0.335887,0.664113
45418,0.335880,0.664120
45419,0.335873,0.664127
45420,0.335865,0.664135
45421,0.335880,0.664120
45422,0.335872,0.664128
45423,0.335865,0.664135
45424,0.335858,0.664142
45425,0.335850,0.664150
45426,0.335843,0.664157
45427,0.335836,0.664164
45428,0.335828,0.664172
45429,0.335821,0.664179
45430,0.335835,0.664165
45431,0.335828,0.664172
45432,0.335843,0.664157
45433,0.335835,0.664165
45434,0.335828,0.664172
45435,0.335842,0.664158
45436,0.335857,0.664143
45437,0.335850,0.664150
45438,0.335842,0.664158
45439,0.335857,0.664143
45440,0.335849,0.664151
45441,0.335842,0.664158
45442,0.335857,0.664143
45443,0.335871,0.664129
45444,0.335886,0.664114
45445,0.335879,0.664121
45446,0.335893,0.664107
45447,0.335908,0.664092
45448,0.335900,0.664100
45449,0.335893,0.664107
45450,0.335886,0.664114
45451,0.335878,0.664122
45452,0.335871,0.664129
45453,0.335885,0.664115
45454,0.335878,0.664122
45455,0.335871,0.664129
45456,0.335885,0.664115
45457,0.335900,0.664100
45458,0.335892,0.664108
45459,0.335885,0.664115
45460,0.335878,0.664122
45461,0.335870,0.664130
45462,0.335885,0.664115
45463,0.335878,0.664122
45464,0.335892,0.664108
45465,0.335907,0.664093
45466,0.335899,0.664101
45467,0.335892,0.664108
45468,0.335885,0.664115
45469,0.335877,0.664123
45470,0.335870,0.664130
45471,0.335862,0.664138
45472,0.335877,0.664123
45473,0.335870,0.664130
45474,0.335862,0.664138
45475,0.335855,0.664145
45476,0.335847,0.664153
45477,0.335840,0.664160
45478,0.335833,0.664167
45479,0.335825,0.664175
45480,0.335818,0.664182
45481,0.335811,0.664189
45482,0.335803,0.664197
45483,0.335818,0.664182
45484,0.335832,0.664168
45485,0.335825,0.664175
45486,0.335818,0.664182
45487,0.335810,0.664190
45488,0.335825,0.664175
45489,0.335817,0.664183
45490,0.335810,0.664190
45491,0.335825,0.664175
45492,0.335817,0.664183
45493,0.335832,0.664168
45494,0.335825,0.664175
45495,0.335817,0.664183
45496,0.335810,0.664190
45497,0.335802,0.664198
45498,0.335795,0.664205
45499,0.335788,0.664212
45500,0.335780,0.664220
45501,0.335795,0.664205
45502,0.335787,0.664213
45503,0.335802,0.664198
45504,0.335795,0.664205
45505,0.335787,0.664213
45506,0.335802,0.664198
45507,0.335816,0.664184
45508,0.335809,0.664191
45509,0.335824,0.664176
45510,0.335816,0.664184
45511,0.335809,0.664191
45512,0.335802,0.664198
45513,0.335794,0.664206
45514,0.335787,0.664213
45515,0.335779,0.664221
45516,0.335772,0.664228
45517,0.335765,0.664235
45518,0.335757,0.664243
45519,0.335750,0.664250
45520,0.335764,0.664236
45521,0.335757,0.664243
45522,0.335772,0.664228
45523,0.335786,0.664214
45524,0.335801,0.664199
45525,0.335794,0.664206
45526,0.335808,0.664192
45527,0.335801,0.664199
45528,0.335793,0.664207
45529,0.335786,0.664214
45530,0.335779,0.664221
45531,0.335771,0.664229
45532,0.335786,0.664214
45533,0.335800,0.664200
45534,0.335815,0.664185
45535,0.335830,0.664170
45536,0.335822,0.664178
45537,0.335815,0.664185
45538,0.335807,0.664193
45539,0.335800,0.664200
45540,0.335815,0.664185
45541,0.335807,0.664193
45542,0.335800,0.664200
45543,0.335793,0.664207
45544,0.335785,0.664215
45545,0.335800,0.664200
45546,0.335792,0.664208
45547,0.335785,0.664215
45548,0.335778,0.664222
45549,0.335770,0.664230
45550,0.335763,0.664237
45551,0.335756,0.664244
45552,0.335748,0.664252
45553,0.335741,0.664259
45554,0.335755,0.664245
45555,0.335770,0.664230
45556,0.335763,0.664237
45557,0.335777,0.664223
45558,0.335770,0.664230
45559,0.335762,0.664238
45560,0.335777,0.664223
45561,0.335770,0.664230
45562,0.335784,0.664216
45563,0.335799,0.664201
45564,0.335813,0.664187
45565,0.335806,0.664194
45566,0.335821,0.664179
45567,0.335813,0.664187
45568,0.335806,0.664194
45569,0.335798,0.664202
45570,0.335791,0.664209
45571,0.335784,0.664216
45572,0.335798,0.664202
45573,0.335791,0.664209
45574,0.335784,0.664216
45575,0.335776,0.664224
45576,0.335769,0.664231
45577,0.335761,0.664239
45578,0.335776,0.664224
45579,0.335791,0.664209
45580,0.335783,0.664217
45581,0.335776,0.664224
45582,0.335769,0.664231
45583,0.335783,0.664217
45584,0.335798,0.664202
45585,0.335812,0.664188
45586,0.335805,0.664195
45587,0.335797,0.664203
45588,0.335812,0.664188
45589,0.335805,0.664195
45590,0.335819,0.664181
45591,0.335812,0.664188
45592,0.335805,0.664195
45593,0.335819,0.664181
45594,0.335834,0.664166
45595,0.335826,0.664174
45596,0.335841,0.664159
45597,0.335855,0.664145
45598,0.335848,0.664152
45599,0.335841,0.664159
45600,0.335833,0.664167
45601,0.335826,0.664174
45602,0.335819,0.664181
45603,0.335833,0.664167
45604,0.335848,0.664152
45605,0.335840,0.664160
45606,0.335833,0.664167
45607,0.335826,0.664174
45608,0.335818,0.664182
45609,0.335811,0.664189
45610,0.335825,0.664175
45611,0.335840,0.664160
45612,0.335855,0.664145
45613,0.335847,0.664153
45614,0.335840,0.664160
45615,0.335854,0.664146
45616,0.335869,0.664131
45617,0.335862,0.664138
45618,0.335854,0.664146
45619,0.335869,0.664131
45620,0.335883,0.664117
45621,0.335876,0.664124
45622,0.335891,0.664109
45623,0.335905,0.664095
45624,0.335898,0.664102
45625,0.335890,0.664110
45626,0.335883,0.664117
45627,0.335876,0.664124
45628,0.335868,0.664132
45629,0.335883,0.664117
45630,0.335876,0.664124
45631,0.335868,0.664132
45632,0.335883,0.664117
45633,0.335875,0.664125
45634,0.335890,0.664110
45635,0.335883,0.664117
45636,0.335875,0.664125
45637,0.335868,0.664132
45638,0.335860,0.664140
45639,0.335853,0.664147
45640,0.335846,0.664154
45641,0.335860,0.664140
45642,0.335853,0.664147
45643,0.335867,0.664133
45644,0.335860,0.664140
45645,0.335875,0.664125
45646,0.335867,0.664133
45647,0.335882,0.664118
45648,0.335896,0.664104
45649,0.335911,0.664089
45650,0.335904,0.664096
45651,0.335896,0.664104
45652,0.335889,0.664111
45653,0.335882,0.664118
45654,0.335874,0.664126
45655,0.335867,0.664133
45656,0.335859,0.664141
45657,0.335874,0.664126
45658,0.335889,0.664111
45659,0.335881,0.664119
45660,0.335874,0.664126
45661,0.335866,0.664134
45662,0.335859,0.664141
45663,0.335874,0.664126
45664,0.335866,0.664134
45665,0.335881,0.664119
45666,0.335895,0.664105
45667,0.335910,0.664090
45668,0.335924,0.664076
45669,0.335917,0.664083
45670,0.335910,0.664090
45671,0.335902,0.664098
45672,0.335917,0.664083
45673,0.335910,0.664090
45674,0.335902,0.664098
45675,0.335895,0.664105
45676,0.335888,0.664112
45677,0.335880,0.664120
45678,0.335895,0.664105
45679,0.335887,0.664113
45680,0.335880,0.664120
45681,0.335895,0.664105
45682,0.335887,0.664113
45683,0.335880,0.664120
45684,0.335873,0.664127
45685,0.335865,0.664135
45686,0.335880,0.664120
45687,0.335872,0.664128
45688,0.335865,0.664135
45689,0.335880,0.664120
45690,0.335872,0.664128
45691,0.335887,0.664113
45692,0.335901,0.664099
45693,0.335894,0.664106
45694,0.335887,0.664113
45695,0.335879,0.664121
45696,0.335894,0.664106
45697,0.335886,0.664114
45698,0.335879,0.664121
45699,0.335872,0.664128
45700,0.335864,0.664136
45701,0.335857,0.664143
45702,0.335850,0.664150
45703,0.335842,0.664158
45704,0.335835,0.664165
45705,0.335828,0.664172
45706,0.335820,0.664180
45707,0.335835,0.664165
45708,0.335827,0.664173
45709,0.335820,0.664180
45710,0.335835,0.664165
45711,0.335849,0.664151
45712,0.335842,0.664158
45713,0.335856,0.664144
45714,0.335849,0.664151
